customer_id,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,segment
C4281,179,1,98009.6,4,3,3,10,Champions
C4282,19,2,87439.85,4,4,3,11,Champions
C4283,463,1,66261.0,2,3,2,7,Potential Loyalist
C4284,112,1,21420.0,4,3,1,8,Loyal
C4285,393,1,73944.2,2,3,2,7,Potential Loyalist
C4286,397,1,84677.3,2,3,2,7,Potential Loyalist
C4287,635,1,82582.4,1,3,2,6,Potential Loyalist
C4288,626,1,71400.0,1,3,2,6,Potential Loyalist
C4289,405,1,265.05,2,3,1,6,Potential Loyalist
C429,344,1,142126.2,3,3,3,9,Loyal
C4290,342,1,43412.4,3,3,2,8,Loyal
C4291,20,2,376296.2,4,4,4,12,Champions
C4292,87,1,127963.8,4,3,3,10,Champions
C4293,35,1,21737.6,4,3,1,8,Loyal
C4294,387,1,135711.3,2,3,3,8,Loyal
C4295,191,2,82071.5,3,4,2,9,Loyal
C4296,320,1,99334.0,3,3,3,9,Loyal
C4297,66,1,157072.35,4,3,3,10,Champions
C4298,8,1,191539.0,4,3,4,11,Champions
C4299,153,1,6736.25,4,3,1,8,Loyal
C43,515,1,75170.65,2,3,2,7,Potential Loyalist
C430,307,1,48581.1,3,3,2,8,Loyal
C4300,495,1,9843.9,2,3,1,6,Potential Loyalist
C4301,361,2,258191.0,3,4,4,11,Champions
C4302,370,1,159230.0,2,3,3,8,Loyal
C4303,372,1,4555.0,2,3,1,6,Potential Loyalist
C4304,678,1,54283.5,1,3,2,6,Potential Loyalist
C4305,537,1,53482.0,2,3,2,7,Potential Loyalist
C4306,114,1,26509.6,4,3,1,8,Loyal
C4307,201,1,77011.7,3,3,2,8,Loyal
C4308,590,1,291137.75,1,3,4,8,Loyal
C4309,501,1,81724.8,2,3,2,7,Potential Loyalist
C431,351,1,9568.4,3,3,1,7,Potential Loyalist
C4310,121,1,65015.1,4,3,2,9,Loyal
C4311,696,1,191990.25,1,3,4,8,Loyal
C4312,282,1,69153.6,3,3,2,8,Loyal
C4313,172,1,54048.0,4,3,2,9,Loyal
C4314,35,2,276006.0,4,4,4,12,Champions
C4315,277,1,59411.2,3,3,2,8,Loyal
C4316,591,1,55797.4,1,3,2,6,Potential Loyalist
C4317,398,1,133446.6,2,3,3,8,Loyal
C4318,367,1,46532.9,2,3,2,7,Potential Loyalist
C4319,80,1,46636.1,4,3,2,9,Loyal
C432,169,1,275084.0,4,3,4,11,Champions
C4320,72,1,142989.0,4,3,3,10,Champions
C4321,524,1,14320.8,2,3,1,6,Potential Loyalist
C4322,455,1,127916.8,2,3,3,8,Loyal
C4323,653,1,121773.0,1,3,3,7,Potential Loyalist
C4324,104,1,116614.4,4,3,3,10,Champions
C4325,367,1,160099.2,2,3,3,8,Loyal
C4326,302,1,14345.0,3,3,1,7,Potential Loyalist
C4327,12,1,196069.5,4,3,4,11,Champions
C4328,682,1,7712.0,1,3,1,5,At Risk
C4329,396,1,157221.2,2,3,3,8,Loyal
C433,700,1,62703.9,1,3,2,6,Potential Loyalist
C4330,203,1,7436.6,3,3,1,7,Potential Loyalist
C4331,398,1,17553.15,2,3,1,6,Potential Loyalist
C4332,434,1,55455.0,2,3,2,7,Potential Loyalist
C4333,407,1,73688.4,2,3,2,7,Potential Loyalist
C4334,599,1,958.8,1,3,1,5,At Risk
C4335,507,1,33504.0,2,3,1,6,Potential Loyalist
C4336,545,1,362.1,1,3,1,5,At Risk
C4337,90,1,220789.2,4,3,4,11,Champions
C4338,440,1,150564.75,2,3,3,8,Loyal
C4339,719,1,121176.0,1,3,3,7,Potential Loyalist
C434,550,1,4420.8,1,3,1,5,At Risk
C4340,493,1,22701.2,2,3,1,6,Potential Loyalist
C4341,78,1,324950.0,4,3,4,11,Champions
C4342,63,1,20064.0,4,3,1,8,Loyal
C4343,537,1,105136.5,2,3,3,8,Loyal
C4344,526,1,162547.2,2,3,4,9,Loyal
C4345,585,1,9413.75,1,3,1,5,At Risk
C4346,352,1,60453.9,3,3,2,8,Loyal
C4347,174,1,48552.0,4,3,2,9,Loyal
C4348,393,1,205776.0,2,3,4,9,Loyal
C4349,667,1,116766.0,1,3,3,7,Potential Loyalist
C435,679,1,140908.5,1,3,3,7,Potential Loyalist
C4350,391,1,245096.0,2,3,4,9,Loyal
C4351,512,1,126383.1,2,3,3,8,Loyal
C4352,696,1,312445.5,1,3,4,8,Loyal
C4353,110,1,47480.4,4,3,2,9,Loyal
C4354,670,1,158885.0,1,3,3,7,Potential Loyalist
C4355,354,1,40378.4,3,3,1,7,Potential Loyalist
C4356,189,1,22325.0,3,3,1,7,Potential Loyalist
C4357,481,1,33328.5,2,3,1,6,Potential Loyalist
C4358,29,2,107356.15,4,4,3,11,Champions
C4359,614,1,92432.0,1,3,3,7,Potential Loyalist
C436,395,1,285316.0,2,3,4,9,Loyal
C4360,455,1,40658.4,2,3,1,6,Potential Loyalist
C4361,464,1,74856.2,2,3,2,7,Potential Loyalist
C4362,641,1,70446.0,1,3,2,6,Potential Loyalist
C4363,699,1,132605.1,1,3,3,7,Potential Loyalist
C4364,595,1,60307.5,1,3,2,6,Potential Loyalist
C4365,64,1,7311.6,4,3,1,8,Loyal
C4366,528,1,135704.0,2,3,3,8,Loyal
C4367,280,1,115243.0,3,3,3,9,Loyal
C4368,174,1,46242.0,4,3,2,9,Loyal
C4369,38,1,12915.25,4,3,1,8,Loyal
C437,197,1,318848.0,3,3,4,10,Champions
C4370,138,1,7779.2,4,3,1,8,Loyal
C4371,398,1,103353.6,2,3,3,8,Loyal
C4372,267,1,2820.0,3,3,1,7,Potential Loyalist
C4373,561,1,183584.7,1,3,4,8,Loyal
C4374,65,2,140996.0,4,4,3,11,Champions
C4375,636,1,320819.75,1,3,4,8,Loyal
C4376,437,1,217788.45,2,3,4,9,Loyal
C4377,396,1,79827.0,2,3,2,7,Potential Loyalist
C4378,593,1,91206.0,1,3,3,7,Potential Loyalist
C4379,16,1,22918.0,4,3,1,8,Loyal
C438,616,1,45271.85,1,3,2,6,Potential Loyalist
C4380,401,1,34996.2,2,4,1,7,Potential Loyalist
C4381,188,1,59964.0,3,4,2,9,Loyal
C4382,108,1,56969.6,4,4,2,10,Champions
C4383,191,2,177224.8,3,4,4,11,Champions
C4384,340,1,40274.7,3,4,1,8,Loyal
C4385,134,1,147658.5,4,4,3,11,Champions
C4386,47,1,7782.0,4,4,1,9,Loyal
C4387,130,1,272340.0,4,4,4,12,Champions
C4388,108,1,94940.8,4,4,3,11,Champions
C4389,204,1,61678.55,3,4,2,9,Loyal
C439,503,1,155873.7,2,4,3,9,Loyal
C4390,672,1,6848.55,1,4,1,6,Potential Loyalist
C4391,360,1,59542.4,3,4,2,9,Loyal
C4392,214,1,45834.55,3,4,2,9,Loyal
C4393,658,1,136601.6,1,4,3,8,Loyal
C4394,633,1,165942.0,1,4,4,9,Loyal
C4395,532,1,80248.5,2,4,2,8,Loyal
C4396,394,1,9658.0,2,4,1,7,Potential Loyalist
C4397,180,1,46245.05,4,4,2,10,Champions
C4398,352,1,110268.0,3,4,3,10,Champions
C4399,226,1,58614.4,3,4,2,9,Loyal
C44,56,1,185280.0,4,4,4,12,Champions
C440,714,1,193081.5,1,4,4,9,Loyal
C4400,626,1,307660.0,1,4,4,9,Loyal
C4401,716,1,171700.0,1,4,4,9,Loyal
C4402,93,1,246648.75,4,4,4,12,Champions
C4403,509,1,12195.0,2,4,1,7,Potential Loyalist
C4404,464,1,45873.6,2,4,2,8,Loyal
C4405,308,1,79478.9,3,4,2,9,Loyal
C4406,43,1,158521.75,4,4,3,11,Champions
C4407,699,1,20516.8,1,4,1,6,Potential Loyalist
C4408,81,1,114382.4,4,4,3,11,Champions
C4409,112,1,22486.0,4,4,1,9,Loyal
C441,48,1,220720.0,4,4,4,12,Champions
C4410,66,1,16791.75,4,4,1,9,Loyal
C4411,577,1,269413.2,1,4,4,9,Loyal
C4412,396,1,95488.0,2,4,3,9,Loyal
C4413,254,1,66997.8,3,4,2,9,Loyal
C4414,239,1,83324.7,3,4,2,9,Loyal
C4415,87,1,151860.0,4,4,3,11,Champions
C4416,678,1,33779.7,1,4,1,6,Potential Loyalist
C4417,705,1,58760.5,1,4,2,7,Potential Loyalist
C4418,369,1,55892.8,2,4,2,8,Loyal
C4419,335,1,18658.0,3,4,1,8,Loyal
C442,321,1,95524.0,3,4,3,10,Champions
C4420,714,1,86985.6,1,4,3,8,Loyal
C4421,597,1,50751.8,1,4,2,7,Potential Loyalist
C4422,325,1,41459.6,3,4,2,9,Loyal
C4423,433,1,41202.9,2,4,2,8,Loyal
C4424,131,1,29466.0,4,4,1,9,Loyal
C4425,127,1,34648.8,4,4,1,9,Loyal
C4426,416,1,51471.95,2,4,2,8,Loyal
C4427,299,1,11988.4,3,4,1,8,Loyal
C4428,193,1,46040.0,3,4,2,9,Loyal
C4429,55,1,214110.0,4,4,4,12,Champions
C443,343,1,35115.2,3,4,1,8,Loyal
C4430,94,1,225845.0,4,4,4,12,Champions
C4431,618,1,108496.0,1,4,3,8,Loyal
C4432,569,1,290548.0,1,4,4,9,Loyal
C4433,27,1,276184.8,4,4,4,12,Champions
C4434,359,1,27280.8,3,4,1,8,Loyal
C4435,529,1,111048.0,2,4,3,9,Loyal
C4436,66,1,213670.4,4,4,4,12,Champions
C4437,169,1,8771.15,4,4,1,9,Loyal
C4438,7,1,25617.0,4,4,1,9,Loyal
C4439,693,1,81329.7,1,4,2,7,Potential Loyalist
C444,125,1,14488.2,4,4,1,9,Loyal
C4440,414,1,51059.2,2,4,2,8,Loyal
C4441,553,1,194187.6,1,4,4,9,Loyal
C4442,208,1,53443.8,3,4,2,9,Loyal
C4443,303,1,116917.5,3,4,3,10,Champions
C4444,493,1,207160.8,2,4,4,10,Champions
C4445,500,1,115257.8,2,4,3,9,Loyal
C4446,128,1,133846.2,4,4,3,11,Champions
C4447,389,1,36825.6,2,4,1,7,Potential Loyalist
C4448,60,1,45039.0,4,4,2,10,Champions
C4449,178,1,82570.5,4,4,2,10,Champions
C445,176,1,206346.0,4,4,4,12,Champions
C4450,181,1,77527.0,4,4,2,10,Champions
C4451,343,1,215235.0,3,4,4,11,Champions
C4452,495,1,37144.05,2,4,1,7,Potential Loyalist
C4453,58,1,87327.0,4,4,3,11,Champions
C4454,564,1,176979.0,1,4,4,9,Loyal
C4455,81,1,229340.0,4,4,4,12,Champions
C4456,175,1,88529.4,4,4,3,11,Champions
C4457,654,1,49766.4,1,4,2,7,Potential Loyalist
C4458,594,1,12509.45,1,4,1,6,Potential Loyalist
C4459,27,1,2252.0,4,4,1,9,Loyal
C446,208,1,158449.5,3,4,3,10,Champions
C4460,724,1,51606.85,1,4,2,7,Potential Loyalist
C4461,363,1,35866.4,2,4,1,7,Potential Loyalist
C4462,181,1,171219.75,4,4,4,12,Champions
C4463,547,1,76065.0,1,4,2,7,Potential Loyalist
C4464,69,1,105576.8,4,4,3,11,Champions
C4465,257,1,299560.0,3,4,4,11,Champions
C4466,150,1,92796.0,4,4,3,11,Champions
C4467,545,1,33337.85,1,4,1,6,Potential Loyalist
C4468,413,1,33091.2,2,4,1,7,Potential Loyalist
C4469,393,1,339844.5,2,4,4,10,Champions
C447,398,1,47825.0,2,4,2,8,Loyal
C4470,538,1,56899.2,2,4,2,8,Loyal
C4471,29,1,79166.0,4,4,2,10,Champions
C4472,42,1,93286.65,4,4,3,11,Champions
C4473,554,1,50750.1,1,4,2,7,Potential Loyalist
C4474,35,1,295950.0,4,4,4,12,Champions
C4475,696,1,133235.6,1,4,3,8,Loyal
C4476,707,1,27211.2,1,4,1,6,Potential Loyalist
C4477,121,1,147168.3,4,4,3,11,Champions
C4478,518,1,60490.25,2,4,2,8,Loyal
C4479,241,1,199108.6,3,4,4,11,Champions
C448,391,1,73508.0,2,4,2,8,Loyal
C4480,467,1,12262.1,2,4,1,7,Potential Loyalist
C4481,691,1,204393.6,1,4,4,9,Loyal
C4482,88,1,83078.4,4,4,2,10,Champions
C4483,376,1,100082.4,2,4,3,9,Loyal
C4484,382,1,1608.0,2,4,1,7,Potential Loyalist
C4485,548,1,15640.0,1,4,1,6,Potential Loyalist
C4486,74,1,45625.5,4,4,2,10,Champions
C4487,485,1,228723.0,2,4,4,10,Champions
C4488,261,1,96524.0,3,4,3,10,Champions
C4489,661,1,174042.0,1,4,4,9,Loyal
C449,590,1,265684.0,1,4,4,9,Loyal
C4490,181,1,144976.0,4,4,3,11,Champions
C4491,294,1,237402.0,3,4,4,11,Champions
C4492,674,1,7900.2,1,4,1,6,Potential Loyalist
C4493,619,1,21175.5,1,4,1,6,Potential Loyalist
C4494,64,1,50884.8,4,4,2,10,Champions
C4495,399,1,127828.2,2,4,3,9,Loyal
C4496,136,1,128592.0,4,4,3,11,Champions
C4497,579,1,93979.2,1,4,3,8,Loyal
C4498,451,1,18400.0,2,4,1,7,Potential Loyalist
C4499,440,1,56925.0,2,4,2,8,Loyal
C45,725,1,111720.6,1,4,3,8,Loyal
C450,521,1,16150.95,2,4,1,7,Potential Loyalist
C4500,195,1,12200.4,3,4,1,8,Loyal
C4501,17,1,2982.4,4,4,1,9,Loyal
C4502,411,1,32504.0,2,4,1,7,Potential Loyalist
C4503,641,1,39523.3,1,4,1,6,Potential Loyalist
C4504,143,1,87415.2,4,4,3,11,Champions
C4505,34,1,74308.0,4,4,2,10,Champions
C4506,722,1,111308.4,1,4,3,8,Loyal
C4507,579,1,147312.0,1,4,3,8,Loyal
C4508,692,1,10030.0,1,4,1,6,Potential Loyalist
C4509,402,1,136688.4,2,4,3,9,Loyal
C451,516,1,29541.75,2,4,1,7,Potential Loyalist
C4510,311,1,171900.9,3,4,4,11,Champions
C4511,164,1,203352.0,4,4,4,12,Champions
C4512,603,1,174587.2,1,4,4,9,Loyal
C4513,427,1,104787.2,2,4,3,9,Loyal
C4514,400,1,149832.0,2,4,3,9,Loyal
C4515,539,1,12556.15,2,4,1,7,Potential Loyalist
C4516,371,1,9828.0,2,4,1,7,Potential Loyalist
C4517,116,1,337454.25,4,4,4,12,Champions
C4518,309,1,89572.0,3,4,3,10,Champions
C4519,131,2,233452.1,4,4,4,12,Champions
C452,19,1,56186.0,4,4,2,10,Champions
C4520,70,1,55533.0,4,4,2,10,Champions
C4521,428,2,314969.5,2,4,4,10,Champions
C4522,687,1,263434.5,1,4,4,9,Loyal
C4523,116,1,9435.6,4,4,1,9,Loyal
C4524,623,1,161514.0,1,4,4,9,Loyal
C4525,272,1,157272.0,3,4,3,10,Champions
C4526,28,1,44528.8,4,4,2,10,Champions
C4527,442,1,123705.6,2,4,3,9,Loyal
C4528,418,1,177102.6,2,4,4,10,Champions
C4529,375,1,25776.0,2,4,1,7,Potential Loyalist
C453,225,1,15175.8,3,4,1,8,Loyal
C4530,210,1,143985.75,3,4,3,10,Champions
C4531,517,1,1384.2,2,4,1,7,Potential Loyalist
C4532,579,1,76948.2,1,4,2,7,Potential Loyalist
C4533,303,1,1536.8,3,4,1,8,Loyal
C4534,621,1,71349.0,1,4,2,7,Potential Loyalist
C4535,652,1,117605.0,1,4,3,8,Loyal
C4536,638,1,9722.0,1,4,1,6,Potential Loyalist
C4537,6,1,33039.1,4,4,1,9,Loyal
C4538,700,1,81193.6,1,4,2,7,Potential Loyalist
C4539,204,1,84068.0,3,4,2,9,Loyal
C454,633,1,55803.35,1,4,2,7,Potential Loyalist
C4540,626,1,38307.8,1,4,1,6,Potential Loyalist
C4541,106,1,79574.4,4,4,2,10,Champions
C4542,80,1,58288.0,4,4,2,10,Champions
C4543,476,1,263075.0,2,4,4,10,Champions
C4544,690,1,287884.2,1,4,4,9,Loyal
C4545,6,2,335577.1,4,4,4,12,Champions
C4546,259,1,85618.8,3,4,2,9,Loyal
C4547,322,1,15786.2,3,4,1,8,Loyal
C4548,187,1,43391.2,3,4,2,9,Loyal
C4549,196,1,7636.8,3,4,1,8,Loyal
C455,692,1,75023.4,1,4,2,7,Potential Loyalist
C4550,103,1,10715.2,4,4,1,9,Loyal
C4551,398,1,161215.2,2,4,4,10,Champions
C4552,96,1,79611.9,4,4,2,10,Champions
C4553,354,1,230499.2,3,4,4,11,Champions
C4554,498,1,57235.6,2,4,2,8,Loyal
C4555,221,1,54944.0,3,4,2,9,Loyal
C4556,367,1,35421.7,2,4,1,7,Potential Loyalist
C4557,349,1,15467.45,3,4,1,8,Loyal
C4558,94,1,42106.45,4,4,2,10,Champions
C4559,553,1,166608.0,1,4,4,9,Loyal
C456,397,1,83897.1,2,4,2,8,Loyal
C4560,678,1,270185.0,1,4,4,9,Loyal
C4561,501,1,35560.0,2,4,1,7,Potential Loyalist
C4562,279,1,292460.0,3,4,4,11,Champions
C4563,705,1,22544.0,1,4,1,6,Potential Loyalist
C4564,153,1,260978.4,4,4,4,12,Champions
C4565,66,1,172069.75,4,4,4,12,Champions
C4566,116,1,164844.0,4,4,4,12,Champions
C4567,101,1,90477.6,4,4,3,11,Champions
C4568,226,1,48466.8,3,4,2,9,Loyal
C4569,296,1,67599.15,3,4,2,9,Loyal
C457,355,1,233325.0,3,4,4,11,Champions
C4570,101,1,221072.0,4,4,4,12,Champions
C4571,102,1,83269.4,4,4,2,10,Champions
C4572,473,1,252518.0,2,4,4,10,Champions
C4573,291,1,9962.65,3,4,1,8,Loyal
C4574,348,1,15136.2,3,4,1,8,Loyal
C4575,169,1,20838.0,4,4,1,9,Loyal
C4576,143,1,199608.9,4,4,4,12,Champions
C4577,645,1,92579.4,1,4,3,8,Loyal
C4578,532,1,11947.2,2,4,1,7,Potential Loyalist
C4579,569,1,165336.0,1,4,4,9,Loyal
C458,196,1,86508.0,3,4,3,10,Champions
C4580,492,1,73598.1,2,4,2,8,Loyal
C4581,109,1,68364.0,4,4,2,10,Champions
C4582,594,1,119031.2,1,4,3,8,Loyal
C4583,191,1,63209.4,3,4,2,9,Loyal
C4584,626,1,43462.2,1,4,2,7,Potential Loyalist
C4585,39,1,62925.6,4,4,2,10,Champions
C4586,18,1,64257.45,4,4,2,10,Champions
C4587,647,1,52803.2,1,4,2,7,Potential Loyalist
C4588,372,1,234604.8,2,4,4,10,Champions
C4589,339,1,21426.3,3,4,1,8,Loyal
C459,614,1,34406.4,1,4,1,6,Potential Loyalist
C4590,14,1,190956.0,4,4,4,12,Champions
C4591,113,1,225024.0,4,4,4,12,Champions
C4592,607,1,96844.0,1,4,3,8,Loyal
C4593,702,1,38159.2,1,4,1,6,Potential Loyalist
C4594,562,1,48622.5,1,4,2,7,Potential Loyalist
C4595,500,1,68289.0,2,4,2,8,Loyal
C4596,67,1,60217.0,4,4,2,10,Champions
C4597,721,1,61936.0,1,4,2,7,Potential Loyalist
C4598,557,1,52711.2,1,4,2,7,Potential Loyalist
C4599,297,1,137932.8,3,4,3,10,Champions
C46,117,1,128934.0,4,4,3,11,Champions
C460,315,1,85471.2,3,4,2,9,Loyal
C4600,693,1,88933.5,1,4,3,8,Loyal
C4601,324,1,311152.5,3,4,4,11,Champions
C4602,651,1,53344.3,1,4,2,7,Potential Loyalist
C4603,618,1,157704.75,1,4,3,8,Loyal
C4604,676,1,114194.0,1,4,3,8,Loyal
C4605,658,1,169292.0,1,4,4,9,Loyal
C4606,220,1,23891.4,3,4,1,8,Loyal
C4607,215,1,282260.0,3,4,4,11,Champions
C4608,569,1,189522.15,1,4,4,9,Loyal
C4609,241,3,176867.09999999998,3,4,4,11,Champions
C461,696,1,181680.0,1,4,4,9,Loyal
C4610,275,1,90020.7,3,4,3,10,Champions
C4611,32,1,193808.55,4,4,4,12,Champions
C4612,315,1,121340.8,3,4,3,10,Champions
C4613,512,1,121700.8,2,4,3,9,Loyal
C4614,43,1,86968.6,4,4,3,11,Champions
C4615,569,1,258344.75,1,4,4,9,Loyal
C4616,613,1,95052.0,1,4,3,8,Loyal
C4617,159,1,60556.55,4,4,2,10,Champions
C4618,296,1,31982.1,3,4,1,8,Loyal
C4619,697,1,46377.6,1,4,2,7,Potential Loyalist
C462,430,1,34350.0,2,4,1,7,Potential Loyalist
C4620,576,1,18558.4,1,4,1,6,Potential Loyalist
C4621,257,1,38222.4,3,4,1,8,Loyal
C4622,53,1,81062.55,4,4,2,10,Champions
C4623,232,1,210280.5,3,4,4,11,Champions
C4624,217,1,33407.7,3,4,1,8,Loyal
C4625,708,1,86751.0,1,4,3,8,Loyal
C4626,31,1,43190.0,4,4,2,10,Champions
C4627,149,1,3780.0,4,4,1,9,Loyal
C4628,229,1,249403.5,3,4,4,11,Champions
C4629,141,1,111324.8,4,4,3,11,Champions
C463,129,1,20854.8,4,4,1,9,Loyal
C4630,685,1,100021.2,1,4,3,8,Loyal
C4631,547,1,54445.05,1,4,2,7,Potential Loyalist
C4632,677,1,240996.0,1,4,4,9,Loyal
C4633,28,1,83368.0,4,4,2,10,Champions
C4634,616,1,259035.8,1,4,4,9,Loyal
C4635,446,1,27502.5,2,4,1,7,Potential Loyalist
C4636,483,1,22712.0,2,4,1,7,Potential Loyalist
C4637,638,1,124092.8,1,4,3,8,Loyal
C4638,341,1,70372.35,3,4,2,9,Loyal
C4639,443,1,48800.0,2,4,2,8,Loyal
C464,557,1,95728.65,1,4,3,8,Loyal
C4640,683,1,254444.2,1,4,4,9,Loyal
C4641,127,1,131814.0,4,4,3,11,Champions
C4642,473,1,66990.2,2,4,2,8,Loyal
C4643,494,1,414.0,2,4,1,7,Potential Loyalist
C4644,212,1,29791.65,3,4,1,8,Loyal
C4645,594,1,99541.0,1,4,3,8,Loyal
C4646,254,1,14734.0,3,4,1,8,Loyal
C4647,511,1,46795.1,2,4,2,8,Loyal
C4648,721,1,50399.9,1,4,2,7,Potential Loyalist
C4649,351,1,64551.0,3,4,2,9,Loyal
C465,13,1,94140.0,4,4,3,11,Champions
C4650,120,1,11639.4,4,4,1,9,Loyal
C4651,325,1,237888.0,3,4,4,11,Champions
C4652,243,1,50153.4,3,4,2,9,Loyal
C4653,339,1,203480.0,3,4,4,11,Champions
C4654,384,1,63919.8,2,4,2,8,Loyal
C4655,575,1,192316.0,1,4,4,9,Loyal
C4656,68,1,315925.0,4,4,4,12,Champions
C4657,631,1,50224.0,1,4,2,7,Potential Loyalist
C4658,121,1,45222.3,4,4,2,10,Champions
C4659,629,1,59841.6,1,4,2,7,Potential Loyalist
C466,209,1,30319.25,3,4,1,8,Loyal
C4660,235,1,104994.0,3,4,3,10,Champions
C4661,303,1,271624.0,3,4,4,11,Champions
C4662,552,1,38907.25,1,4,1,6,Potential Loyalist
C4663,214,2,220237.6,3,4,4,11,Champions
C4664,595,1,97728.4,1,4,3,8,Loyal
C4665,550,1,87667.3,1,4,3,8,Loyal
C4666,619,1,49828.5,1,4,2,7,Potential Loyalist
C4667,139,1,127392.15,4,4,3,11,Champions
C4668,711,1,86930.7,1,4,3,8,Loyal
C4669,66,1,55274.8,4,4,2,10,Champions
C467,66,1,33552.8,4,4,1,9,Loyal
C4670,597,1,18238.45,1,4,1,6,Potential Loyalist
C4671,252,1,132601.0,3,4,3,10,Champions
C4672,286,1,79844.0,3,4,2,9,Loyal
C4673,330,1,235505.0,3,4,4,11,Champions
C4674,727,1,31347.9,1,4,1,6,Potential Loyalist
C4675,597,1,118764.8,1,4,3,8,Loyal
C4676,589,1,377387.5,1,4,4,9,Loyal
C4677,210,1,288341.25,3,4,4,11,Champions
C4678,423,1,162702.75,2,4,4,10,Champions
C4679,609,1,62817.0,1,4,2,7,Potential Loyalist
C468,658,1,193816.8,1,4,4,9,Loyal
C4680,468,1,43095.8,2,4,2,8,Loyal
C4681,439,1,63708.0,2,4,2,8,Loyal
C4682,444,1,141650.0,2,4,3,9,Loyal
C4683,219,1,149499.0,3,4,3,10,Champions
C4684,70,1,124936.0,4,4,3,11,Champions
C4685,512,1,285570.0,2,4,4,10,Champions
C4686,625,1,38752.2,1,4,1,6,Potential Loyalist
C4687,215,1,191451.6,3,4,4,11,Champions
C4688,562,1,127023.0,1,4,3,8,Loyal
C4689,439,1,6929.2,2,4,1,7,Potential Loyalist
C469,303,1,51253.45,3,4,2,9,Loyal
C4690,276,1,53985.65,3,4,2,9,Loyal
C4691,671,1,55644.0,1,4,2,7,Potential Loyalist
C4692,117,1,6642.0,4,4,1,9,Loyal
C4693,186,1,33530.4,3,4,1,8,Loyal
C4694,386,1,43510.0,2,4,2,8,Loyal
C4695,474,1,80742.0,2,4,2,8,Loyal
C4696,564,1,188480.0,1,4,4,9,Loyal
C4697,643,1,76296.0,1,4,2,7,Potential Loyalist
C4698,122,1,103440.0,4,4,3,11,Champions
C4699,659,1,212204.8,1,4,4,9,Loyal
C47,74,1,218170.8,4,4,4,12,Champions
C470,673,1,101563.2,1,4,3,8,Loyal
C4700,154,2,232987.5,4,4,4,12,Champions
C4701,730,1,166950.0,1,4,4,9,Loyal
C4702,578,1,2360.0,1,4,1,6,Potential Loyalist
C4703,683,1,194917.5,1,4,4,9,Loyal
C4704,412,1,137986.2,2,4,3,9,Loyal
C4705,311,1,92784.0,3,4,3,10,Champions
C4706,393,1,84601.6,2,4,2,8,Loyal
C4707,345,1,81872.0,3,4,2,9,Loyal
C4708,262,1,260495.25,3,4,4,11,Champions
C4709,579,1,343040.0,1,4,4,9,Loyal
C471,15,1,10276.2,4,4,1,9,Loyal
C4710,716,1,75395.8,1,4,2,7,Potential Loyalist
C4711,352,1,66388.4,3,4,2,9,Loyal
C4712,220,1,192392.4,3,4,4,11,Champions
C4713,499,1,116863.1,2,4,3,9,Loyal
C4714,430,1,7259.0,2,4,1,7,Potential Loyalist
C4715,464,1,186325.95,2,4,4,10,Champions
C4716,224,1,29775.5,3,4,1,8,Loyal
C4717,727,1,86980.0,1,4,3,8,Loyal
C4718,85,1,153707.2,4,4,3,11,Champions
C4719,515,1,6354.0,2,4,1,7,Potential Loyalist
C472,677,1,62959.5,1,4,2,7,Potential Loyalist
C4720,36,1,115878.8,4,4,3,11,Champions
C4721,405,1,33273.0,2,4,1,7,Potential Loyalist
C4722,609,1,109263.0,1,4,3,8,Loyal
C4723,687,1,116996.4,1,4,3,8,Loyal
C4724,582,1,66986.4,1,4,2,7,Potential Loyalist
C4725,159,1,59780.5,4,4,2,10,Champions
C4726,169,1,250984.8,4,4,4,12,Champions
C4727,56,1,55992.0,4,4,2,10,Champions
C4728,122,1,141048.4,4,4,3,11,Champions
C4729,599,1,298219.5,1,4,4,9,Loyal
C473,217,1,94528.8,3,4,3,10,Champions
C4730,669,1,77892.0,1,4,2,7,Potential Loyalist
C4731,32,1,31028.9,4,4,1,9,Loyal
C4732,80,1,136138.8,4,4,3,11,Champions
C4733,460,1,136425.6,2,4,3,9,Loyal
C4734,677,1,115110.4,1,4,3,8,Loyal
C4735,467,1,68904.4,2,4,2,8,Loyal
C4736,410,1,123575.55,2,4,3,9,Loyal
C4737,118,1,162175.5,4,4,4,12,Champions
C4738,649,1,108362.7,1,4,3,8,Loyal
C4739,249,1,102217.6,3,4,3,10,Champions
C474,677,1,95697.0,1,4,3,8,Loyal
C4740,44,1,84987.2,4,4,2,10,Champions
C4741,312,1,45434.2,3,4,2,9,Loyal
C4742,234,1,51710.4,3,4,2,9,Loyal
C4743,643,1,83552.0,1,4,2,7,Potential Loyalist
C4744,724,1,302904.0,1,4,4,9,Loyal
C4745,661,1,82883.7,1,4,2,7,Potential Loyalist
C4746,617,1,64305.9,1,4,2,7,Potential Loyalist
C4747,213,1,42880.8,3,4,2,9,Loyal
C4748,173,1,184744.8,4,4,4,12,Champions
C4749,355,1,54511.35,3,4,2,9,Loyal
C475,134,1,158610.0,4,4,3,11,Champions
C4750,265,1,50112.9,3,4,2,9,Loyal
C4751,46,1,87036.0,4,4,3,11,Champions
C4752,303,1,110133.0,3,4,3,10,Champions
C4753,597,1,275852.0,1,4,4,9,Loyal
