order_id,order_date,customer_id,product_id,city,region,category,sub_category,sales,quantity,discount,profit
14259,2024-06-04,C3199,P3300,Surat,West,Sports,Tennis Racket,77790.0,2,0,16916.87
14260,2024-11-24,C2378,P1928,Guwahati,East,Clothing,Men's Wear,79549.8,2,15,19602.32
14261,2024-08-24,C2423,P3017,Chandigarh,North,Furniture,Sofa,124005.6,2,10,22523.65
14262,2024-10-13,C521,P1209,Mumbai,West,Beauty,Face Cream,19402.2,2,10,4298.75
14263,2025-05-14,C2676,P268,Delhi,North,Books,Biography,120297.1,2,15,28266.87
14264,2024-02-07,C2435,P1558,Bhubaneswar,East,Kitchen,Juicer,28128.0,2,20,3696.64
14265,2024-03-30,C646,P3384,Ranchi,East,Books,Textbook,89049.6,4,10,21095.87
14266,2023-10-29,C3482,P1591,Chandigarh,North,Kitchen,Juicer,145915.2,4,10,16116.01
14267,2025-05-21,C3798,P12,Bangalore,South,Clothing,Accessories,151600.0,4,20,10673.32
14268,2024-07-27,C52,P1130,Thiruvananthapuram,South,Sports,Dumbbells,10512.7,2,5,2381.96
14269,2025-07-01,C1151,P2590,Ranchi,East,Toys,RC Car,46937.0,4,15,8046.75
14270,2024-08-29,C4774,P2768,Hyderabad,South,Beauty,Shampoo,33241.45,1,5,2305.27
14271,2025-06-23,C2592,P2327,Amritsar,North,Groceries,Oil,77976.0,2,5,14177.76
14272,2025-08-25,C422,P2807,Guwahati,East,Beauty,Shampoo,180872.0,4,0,22032.35
14273,2024-06-27,C4775,P3321,Ahmedabad,West,Sports,Tennis Racket,186378.3,3,10,39812.81
14274,2024-11-18,C2727,P1477,Chandigarh,North,Electronics,Headphones,42151.2,1,20,7150.82
14275,2024-06-06,C2616,P41,Bangalore,South,Clothing,Accessories,95564.0,5,20,7876.43
14276,2024-10-28,C2904,P2416,Pune,West,Beauty,Perfume,35762.75,1,5,5645.31
14277,2025-09-07,C3677,P3348,Mumbai,West,Sports,Tennis Racket,100569.6,3,20,16720.52
14278,2024-10-17,C331,P3733,Bangalore,South,Clothing,Women's Wear,218804.0,5,20,15467.99
14279,2025-09-06,C868,P710,Hyderabad,South,Books,Comics,283801.5,5,10,48806.87
14280,2025-01-24,C890,P3777,Coimbatore,South,Sports,Yoga Mat,201028.5,5,10,37127.09
14281,2024-05-24,C2140,P3527,Ahmedabad,West,Home Decor,Wall Art,237168.0,5,10,21960.05
14282,2024-01-29,C656,P3340,Patna,East,Sports,Tennis Racket,181386.0,4,10,41433.44
14283,2024-07-29,C4755,P3196,Chennai,South,Groceries,Sugar,73062.6,1,5,9415.25
14284,2024-11-28,C2053,P529,Hyderabad,South,Electronics,Camera,5977.6,4,20,951.24
14285,2024-10-02,C1169,P3637,Coimbatore,South,Groceries,Wheat,274864.0,5,20,25784.16
14286,2025-07-02,C2622,P2245,Surat,West,Books,Non-Fiction,149975.55,3,5,27730.13
14287,2025-06-01,C2536,P2784,Hyderabad,South,Beauty,Shampoo,187190.4,4,15,32130.16
14288,2024-08-04,C223,P1409,Guwahati,East,Beauty,Foundation,30166.3,2,5,4820.02
14289,2025-08-29,C819,P848,Jaipur,North,Kitchen,Cookware Set,15987.65,1,15,3254.85
14290,2025-04-04,C2796,P382,Pune,West,Toys,Board Game,119644.0,5,20,15340.86
14291,2023-10-06,C101,P943,Kolkata,East,Home Decor,Cushion,7530.15,3,15,1491.48
14292,2024-06-24,C2340,P3538,Bhubaneswar,East,Home Decor,Wall Art,33515.1,1,10,4856.29
14293,2025-09-24,C2393,P3367,Chandigarh,North,Books,Textbook,44625.6,2,20,3583.18
14294,2024-08-25,C4721,P973,Surat,West,Home Decor,Cushion,33273.0,1,10,1722.63
14295,2025-03-01,C941,P117,Bangalore,South,Toys,Action Figure,23163.85,1,5,1717.34
14296,2025-04-29,C727,P3130,Jaipur,North,Groceries,Spices,89628.0,2,0,21512.84
14297,2025-07-08,C3943,P1410,Bhubaneswar,East,Beauty,Foundation,310972.0,4,0,46204.22
14298,2024-12-21,C4266,P1961,Guwahati,East,Clothing,Men's Wear,299164.0,4,0,34058.98
14299,2025-08-21,C2959,P894,Thiruvananthapuram,South,Sports,Cricket Bat,56662.0,2,0,8548.51
14300,2024-05-04,C328,P490,Guwahati,East,Electronics,Camera,152260.8,3,20,27539.63
14301,2024-11-11,C1207,P900,Thiruvananthapuram,South,Sports,Cricket Bat,53967.6,4,10,7196.1
14302,2025-07-11,C895,P3613,Goa,West,Groceries,Wheat,89576.4,2,15,14284.54
14303,2025-05-22,C1113,P2267,Pune,West,Books,Non-Fiction,12663.2,1,20,3023.33
14304,2023-10-07,C699,P3014,Guwahati,East,Furniture,Sofa,38345.2,4,15,5987.63
14305,2024-12-09,C1044,P1498,Goa,West,Electronics,Headphones,41542.2,2,10,3033.07
14306,2025-01-15,C2786,P3084,Surat,West,Groceries,Spices,57182.4,1,5,3543.56
14307,2024-07-24,C2638,P1987,Chandigarh,North,Clothing,Men's Wear,44330.8,4,5,8976.0
14308,2024-01-07,C3789,P1185,Bhubaneswar,East,Beauty,Face Cream,113893.6,4,5,10569.81
14309,2024-09-12,C4294,P466,Ahmedabad,West,Furniture,Cabinet,135711.3,2,5,15321.02
14310,2024-01-10,C4394,P1731,Ranchi,East,Home Decor,Lamp,165942.0,3,0,24842.49
14311,2025-05-06,C2157,P1411,Kolkata,East,Beauty,Foundation,30657.6,1,10,5452.09
14312,2024-06-07,C3974,P2629,Guwahati,East,Kitchen,Refrigerator,252531.6,4,15,62582.91
14313,2025-03-28,C4003,P1056,Mumbai,West,Toys,Doll,204668.1,3,10,18799.18
14314,2025-04-10,C4117,P3278,Hyderabad,South,Furniture,Table,68358.2,4,5,11447.56
14315,2025-03-03,C1866,P315,Bangalore,South,Books,Biography,44583.0,1,0,3093.02
14316,2024-04-13,C2294,P1739,Bangalore,South,Home Decor,Lamp,44468.55,3,5,4365.28
14317,2025-06-05,C1443,P336,Chennai,South,Toys,Board Game,8420.0,4,0,711.7
14318,2024-11-25,C3926,P1177,Jaipur,North,Beauty,Face Cream,27307.95,1,15,2029.38
14319,2024-08-09,C3286,P3543,Hyderabad,South,Home Decor,Wall Art,1646.1,1,10,360.76
14320,2025-05-19,C3940,P1937,Jaipur,North,Clothing,Men's Wear,134650.8,4,10,24414.61
14321,2025-01-23,C4413,P2285,Mumbai,West,Books,Non-Fiction,66997.8,3,5,16083.9
14322,2025-02-24,C1009,P1471,Delhi,North,Electronics,Headphones,228886.4,4,20,22035.51
14323,2025-08-11,C2761,P3263,Guwahati,East,Furniture,Table,241512.0,4,0,58217.31
14324,2024-04-19,C2263,P2200,Guwahati,East,Electronics,Mobile,187898.6,4,5,32101.02
14325,2025-06-07,C2509,P1663,Amritsar,North,Clothing,Kids Wear,140425.2,2,10,22250.51
14326,2024-04-06,C4787,P1688,Mumbai,West,Clothing,Kids Wear,60488.4,3,5,3572.45
14327,2024-07-19,C3115,P1998,Goa,West,Kitchen,Microwave,147501.0,5,10,16861.69
14328,2025-05-07,C3498,P1153,Guwahati,East,Beauty,Face Cream,39337.6,1,5,2154.99
14329,2025-02-27,C1096,P1733,Bangalore,South,Home Decor,Lamp,278332.5,5,15,25278.29
14330,2024-05-15,C1228,P3388,Coimbatore,South,Books,Textbook,231328.0,4,20,17534.93
14331,2025-07-10,C3502,P632,Pune,West,Home Decor,Clock,126315.0,5,0,15891.61
14332,2024-06-08,C3131,P484,Coimbatore,South,Electronics,Camera,189412.0,5,20,42457.61
14333,2023-12-07,C2912,P1672,Mumbai,West,Clothing,Kids Wear,56116.8,2,20,7022.51
14334,2025-05-19,C4101,P1029,Goa,West,Toys,Doll,35844.45,1,5,5051.94
14335,2024-04-09,C3311,P1595,Pune,West,Kitchen,Juicer,39904.95,3,15,4009.82
14336,2024-03-05,C883,P2604,Bhubaneswar,East,Kitchen,Refrigerator,27668.8,1,20,4998.79
14337,2025-08-02,C4342,P1427,Hyderabad,South,Beauty,Foundation,20064.0,2,5,1988.7
14338,2023-10-19,C3404,P907,Ranchi,East,Sports,Cricket Bat,58082.2,4,15,8013.51
14339,2024-02-20,C2450,P1971,Surat,West,Clothing,Men's Wear,7346.55,3,15,1261.95
14340,2025-09-17,C1978,P3310,Hyderabad,South,Sports,Tennis Racket,110049.9,3,5,21137.29
14341,2025-03-05,C3020,P1146,Mumbai,West,Beauty,Face Cream,237000.4,4,15,52874.6
14342,2025-03-18,C1003,P214,Hyderabad,South,Furniture,Bed,2715.75,1,15,232.76
14343,2024-07-30,C2567,P2072,Guwahati,East,Kitchen,Mixer Grinder,90529.2,2,10,18550.78
14344,2024-04-28,C158,P3464,Coimbatore,South,Home Decor,Vase,307933.75,5,15,29043.49
14345,2025-04-11,C445,P2015,Thiruvananthapuram,South,Kitchen,Microwave,206346.0,5,15,27708.9
14346,2025-01-23,C4646,P3352,Thiruvananthapuram,South,Sports,Tennis Racket,14734.0,2,0,3181.88
14347,2024-01-08,C1496,P17,Surat,West,Clothing,Accessories,12030.4,1,20,2409.33
14348,2024-12-19,C3768,P414,Lucknow,North,Furniture,Cabinet,3884.8,2,20,607.5
14349,2024-05-30,C1071,P3152,Jaipur,North,Groceries,Sugar,226933.0,5,15,29138.95
14350,2024-09-12,C3022,P3445,Ahmedabad,West,Home Decor,Vase,42439.65,1,15,7282.38
14351,2024-10-14,C1637,P3510,Kolkata,East,Home Decor,Vase,17419.5,5,10,1304.37
14352,2024-10-26,C4451,P1551,Bangalore,South,Kitchen,Juicer,215235.0,5,0,52434.28
14353,2025-09-19,C3587,P1628,Ranchi,East,Clothing,Kids Wear,28197.0,3,0,1498.62
14354,2024-06-15,C2664,P478,Ranchi,East,Electronics,Camera,358938.5,5,5,76355.62
14355,2024-09-04,C436,P2595,Chandigarh,North,Toys,RC Car,285316.0,4,0,44267.62
14356,2025-04-09,C2444,P1836,Lucknow,North,Electronics,Laptop,249346.8,4,10,39813.41
14357,2025-03-26,C900,P2059,Pune,West,Kitchen,Microwave,124326.9,3,10,16812.12
14358,2024-08-28,C4001,P3418,Chandigarh,North,Books,Textbook,7971.3,1,10,1877.65
14359,2024-07-07,C2995,P3123,Pune,West,Groceries,Spices,194304.0,4,20,22133.9
14360,2025-09-23,C339,P3242,Ranchi,East,Furniture,Table,67962.6,4,15,14779.28
14361,2024-05-19,C2225,P3788,Delhi,North,Sports,Yoga Mat,1591.2,3,20,132.58
14362,2025-06-25,C4567,P1493,Goa,West,Electronics,Headphones,90477.6,3,20,6098.02
14363,2024-08-16,C4440,P3090,Amritsar,North,Groceries,Spices,51059.2,2,20,11797.61
14364,2024-04-11,C1232,P3220,Mumbai,West,Furniture,Table,64016.7,3,5,10646.6
14365,2024-12-04,C1870,P3563,Delhi,North,Home Decor,Wall Art,35422.0,2,0,7166.34
14366,2023-11-05,C1803,P2938,Ahmedabad,West,Electronics,Smartwatch,66719.7,3,10,15381.82
14367,2025-09-19,C3909,P3394,Goa,West,Books,Textbook,75081.6,3,10,13110.95
14368,2025-02-08,C3334,P3304,Amritsar,North,Sports,Tennis Racket,191142.0,5,10,22835.87
14369,2024-01-31,C4358,P2614,Bhubaneswar,East,Kitchen,Refrigerator,49302.55,1,15,10199.98
14370,2023-10-25,C1795,P1991,Chennai,South,Clothing,Men's Wear,162763.2,3,20,34700.67
14371,2023-11-14,C1298,P2634,Goa,West,Kitchen,Refrigerator,74833.4,4,5,17454.37
14372,2024-11-01,C4043,P1423,Thiruvananthapuram,South,Beauty,Foundation,42935.4,2,10,7885.48
14373,2025-08-16,C3674,P1837,Hyderabad,South,Electronics,Laptop,12992.0,1,0,1717.93
14374,2024-12-07,C2965,P1843,Hyderabad,South,Electronics,Laptop,129669.3,3,5,31511.19
14375,2024-07-14,C958,P571,Chennai,South,Furniture,Chair,39728.0,1,20,3975.66
14376,2025-01-24,C4295,P2321,Mumbai,West,Groceries,Oil,10375.0,5,0,2097.99
14377,2025-02-05,C1519,P2158,Surat,West,Electronics,Mobile,117993.8,2,5,19323.02
14378,2025-10-02,C1214,P2102,Hyderabad,South,Kitchen,Mixer Grinder,81936.0,5,20,6887.13
14379,2023-12-29,C1962,P3714,Bangalore,South,Clothing,Women's Wear,348650.0,5,0,69633.16
14380,2024-10-22,C1131,P1467,Jaipur,North,Electronics,Headphones,257524.5,5,15,18555.34
14381,2024-08-31,C2801,P1231,Bhubaneswar,East,Books,Fiction,139626.0,2,0,31459.66
14382,2024-08-20,C1181,P2348,Thiruvananthapuram,South,Groceries,Oil,26778.0,1,0,4695.38
14383,2024-01-13,C870,P2242,Ranchi,East,Books,Non-Fiction,100274.4,2,10,8709.55
14384,2024-12-06,C2812,P771,Jaipur,North,Kitchen,Cookware Set,279892.8,4,5,17589.47
14385,2024-05-24,C684,P1800,Goa,West,Electronics,Laptop,329773.5,5,10,71073.74
14386,2025-06-03,C4173,P1710,Amritsar,North,Home Decor,Lamp,63918.4,1,20,11228.51
14387,2024-06-08,C3465,P2863,Hyderabad,South,Clothing,Shoes,197497.4,4,5,48624.81
14388,2024-11-21,C1372,P3210,Coimbatore,South,Groceries,Sugar,131204.0,5,20,10020.28
14389,2024-11-11,C2849,P1504,Mumbai,West,Electronics,Headphones,16681.6,1,20,2362.07
14390,2025-05-04,C4299,P1823,Ranchi,East,Electronics,Laptop,6736.25,5,15,1648.68
14391,2023-11-06,C851,P933,Pune,West,Home Decor,Cushion,17787.6,3,10,1038.98
14392,2025-06-01,C444,P2140,Chennai,South,Kitchen,Mixer Grinder,14488.2,2,10,812.7
14393,2024-12-06,C4837,P781,Delhi,North,Kitchen,Cookware Set,160286.2,4,15,33283.48
14394,2024-03-16,C1924,P3576,Kolkata,East,Home Decor,Wall Art,104512.0,5,20,19138.84
14395,2025-09-01,C3760,P341,Hyderabad,South,Toys,Board Game,111379.5,5,10,26522.0
14396,2024-08-12,C1428,P487,Goa,West,Electronics,Camera,28628.8,1,20,4511.67
14397,2024-04-29,C2846,P2125,Amritsar,North,Kitchen,Mixer Grinder,4438.7,2,15,849.33
14398,2024-12-26,C3001,P3199,Delhi,North,Groceries,Sugar,30527.75,5,15,4948.74
14399,2024-04-26,C151,P3369,Pune,West,Books,Textbook,85666.4,4,15,4933.32
14400,2025-01-21,C1084,P3702,Mumbai,West,Clothing,Women's Wear,62499.0,3,0,13726.38
14401,2024-04-24,C2417,P1920,Mumbai,West,Beauty,Lipstick,58072.8,1,20,9932.48
14402,2025-07-12,C3462,P302,Delhi,North,Books,Biography,167571.0,3,0,15138.13
14403,2023-12-04,C4354,P3811,Goa,West,Sports,Yoga Mat,158885.0,5,0,28450.38
14404,2025-07-10,C3240,P1719,Guwahati,East,Home Decor,Lamp,217804.0,4,0,26421.01
14405,2025-06-10,C3442,P1515,Guwahati,East,Electronics,Headphones,48618.15,1,5,5086.73
14406,2024-03-13,C2935,P1498,Patna,East,Electronics,Headphones,127129.0,2,5,11643.35
14407,2024-01-31,C3018,P2531,Guwahati,East,Toys,RC Car,9456.0,3,0,692.86
14408,2025-02-19,C4806,P3122,Kolkata,East,Groceries,Spices,152740.0,2,0,20338.58
14409,2024-03-08,C1442,P2216,Patna,East,Electronics,Mobile,206024.6,4,5,30673.95
14410,2023-12-16,C3949,P778,Goa,West,Kitchen,Cookware Set,180513.9,3,10,18852.37
14411,2025-01-19,C1469,P1073,Chandigarh,North,Sports,Dumbbells,125907.3,2,5,30852.36
14412,2024-10-25,C2219,P2560,Delhi,North,Toys,RC Car,14051.2,1,20,3117.82
14413,2024-09-25,C4190,P3834,Amritsar,North,Sports,Yoga Mat,76783.75,5,5,14622.8
14414,2024-12-05,C504,P3003,Amritsar,North,Furniture,Sofa,115153.75,5,15,8987.42
14415,2024-05-20,C792,P3588,Amritsar,North,Home Decor,Wall Art,44769.0,3,0,3643.06
14416,2024-06-11,C1895,P1403,Ahmedabad,West,Beauty,Foundation,154508.0,2,0,11516.25
14417,2025-01-05,C3087,P3475,Patna,East,Home Decor,Vase,53784.0,4,0,6554.39
14418,2025-05-24,C1732,P1173,Pune,West,Beauty,Face Cream,316504.0,4,0,60652.87
14419,2025-04-03,C919,P1829,Kolkata,East,Electronics,Laptop,71979.6,3,5,13732.53
14420,2023-12-07,C2901,P605,Bhubaneswar,East,Furniture,Chair,90924.0,2,0,9872.31
14421,2024-02-18,C1784,P368,Coimbatore,South,Toys,Board Game,135936.9,3,10,32641.68
14422,2024-10-06,C4461,P2635,Ranchi,East,Kitchen,Refrigerator,35866.4,1,20,3599.51
14423,2025-02-24,C2807,P1123,Bhubaneswar,East,Sports,Dumbbells,67662.8,4,5,6064.12
14424,2024-01-13,C1098,P3374,Patna,East,Books,Textbook,20274.0,2,0,1362.93
14425,2024-10-15,C4355,P2388,Chennai,South,Groceries,Oil,40378.4,1,15,4711.95
14426,2025-02-11,C876,P796,Goa,West,Kitchen,Cookware Set,21500.0,4,0,3932.93
14427,2024-09-08,C131,P1630,Chennai,South,Clothing,Kids Wear,8998.4,4,20,1891.32
14428,2024-12-08,C4242,P3414,Lucknow,North,Books,Textbook,174705.0,5,5,33211.51
14429,2025-04-06,C4490,P1147,Patna,East,Beauty,Face Cream,144976.0,5,15,19542.8
14430,2025-08-25,C921,P3143,Guwahati,East,Groceries,Sugar,46447.2,4,10,9734.3
14431,2025-08-02,C1100,P1973,Ranchi,East,Clothing,Men's Wear,110040.0,4,0,16479.91
14432,2024-01-19,C4238,P1639,Bangalore,South,Clothing,Kids Wear,2448.15,1,5,219.73
14433,2025-06-13,C4821,P2617,Bhubaneswar,East,Kitchen,Refrigerator,5608.8,2,10,863.21
14434,2025-09-24,C1744,P3700,Mumbai,West,Clothing,Women's Wear,324670.25,5,15,54862.51
14435,2023-10-08,C732,P3045,Bhubaneswar,East,Furniture,Sofa,289868.75,5,5,29163.34
14436,2025-10-01,C3556,P1777,Ahmedabad,West,Home Decor,Lamp,21438.0,3,0,3306.51
14437,2024-05-01,C526,P2079,Hyderabad,South,Kitchen,Mixer Grinder,23784.2,1,5,4808.18
14438,2025-06-10,C4261,P2742,Chandigarh,North,Groceries,Rice,186736.5,5,15,26730.69
14439,2024-06-18,C298,P2262,Ranchi,East,Books,Non-Fiction,210767.0,4,5,40763.03
14440,2024-07-29,C3689,P2310,Bhubaneswar,East,Books,Non-Fiction,19231.8,1,5,1600.32
14441,2024-10-05,C1774,P423,Kolkata,East,Furniture,Cabinet,63299.5,2,15,5113.83
14442,2024-03-10,C189,P1065,Bangalore,South,Toys,Doll,39852.0,5,10,2346.71
14443,2024-03-13,C3238,P1135,Kolkata,East,Sports,Dumbbells,1537.65,3,15,263.86
14444,2025-08-19,C4208,P1058,Coimbatore,South,Toys,Doll,277552.0,5,20,24830.38
14445,2025-02-01,C1606,P1714,Mumbai,West,Home Decor,Lamp,98953.6,4,15,23609.13
14446,2024-05-19,C439,P3609,Delhi,North,Groceries,Wheat,155873.7,3,10,23254.14
14447,2025-07-18,C1127,P1177,Jaipur,North,Beauty,Face Cream,196956.0,3,0,33194.73
14448,2024-01-28,C270,P3311,Patna,East,Sports,Tennis Racket,32262.6,4,15,1739.76
14449,2024-11-26,C1504,P101,Bangalore,South,Toys,Action Figure,123979.2,3,20,9231.41
14450,2024-01-16,C2606,P47,Jaipur,North,Clothing,Accessories,30735.0,1,0,1988.87
14451,2025-09-03,C4045,P3308,Bangalore,South,Sports,Tennis Racket,52781.0,1,0,4085.32
14452,2024-12-12,C4569,P2568,Ranchi,East,Toys,RC Car,67599.15,1,5,9600.1
14453,2024-07-19,C3443,P3587,Chennai,South,Home Decor,Wall Art,66212.1,1,10,12024.74
14454,2024-04-06,C4776,P2324,Guwahati,East,Groceries,Oil,37821.6,3,15,9189.21
14455,2025-06-16,C1334,P1609,Delhi,North,Kitchen,Juicer,53687.7,3,15,8755.04
14456,2023-11-30,C4050,P395,Goa,West,Furniture,Cabinet,106306.95,3,15,9053.89
14457,2024-08-17,C3061,P201,Delhi,North,Furniture,Bed,32413.05,3,5,7330.4
14458,2025-09-27,C103,P3124,Guwahati,East,Groceries,Spices,98286.0,2,0,9884.97
14459,2024-05-22,C128,P743,Amritsar,North,Books,Comics,158786.8,4,15,19939.77
14460,2023-12-19,C4056,P400,Kolkata,East,Furniture,Cabinet,7817.0,1,0,588.04
14461,2024-04-01,C1171,P738,Mumbai,West,Books,Comics,130094.9,2,5,7882.32
14462,2024-06-05,C4062,P618,Bangalore,South,Home Decor,Clock,112394.0,2,0,22487.52
14463,2024-06-17,C1939,P1151,Hyderabad,South,Beauty,Face Cream,61592.7,3,15,7626.36
14464,2024-07-27,C2992,P274,Chandigarh,North,Books,Biography,134181.0,5,15,24989.79
14465,2024-03-01,C4724,P1416,Goa,West,Beauty,Foundation,66986.4,4,5,9414.83
14466,2025-09-28,C1042,P3725,Guwahati,East,Clothing,Women's Wear,9133.0,1,0,813.5
14467,2024-04-20,C3646,P1532,Thiruvananthapuram,South,Electronics,Headphones,41292.7,2,5,9099.24
14468,2024-01-22,C1664,P1218,Delhi,North,Beauty,Face Cream,44816.4,2,10,8961.81
14469,2024-12-29,C989,P3661,Amritsar,North,Groceries,Wheat,281396.0,5,20,35694.42
14470,2024-05-03,C2001,P2456,Lucknow,North,Beauty,Perfume,47840.55,1,15,10518.95
14471,2025-08-16,C1438,P74,Ahmedabad,West,Toys,Action Figure,97600.5,5,10,7876.06
14472,2023-10-07,C1255,P1757,Coimbatore,South,Home Decor,Lamp,74442.0,2,5,10036.39
14473,2024-12-07,C1234,P1797,Kolkata,East,Electronics,Laptop,46673.5,2,15,9053.75
14474,2024-10-02,C2997,P1081,Patna,East,Sports,Dumbbells,81615.6,3,10,7327.38
14475,2025-04-17,C2934,P2440,Chennai,South,Beauty,Perfume,96211.8,2,10,22143.06
14476,2024-06-24,C2128,P234,Mumbai,West,Furniture,Bed,163684.0,4,0,32116.72
14477,2024-09-01,C447,P1011,Ranchi,East,Toys,Doll,47825.0,5,0,3407.88
14478,2025-07-07,C3352,P222,Hyderabad,South,Furniture,Bed,63235.75,1,15,14639.26
14479,2025-04-10,C1840,P1935,Pune,West,Clothing,Men's Wear,36931.2,3,20,2055.42
14480,2024-10-18,C4171,P2267,Bhubaneswar,East,Books,Non-Fiction,121708.95,3,15,27820.32
14481,2024-04-04,C2581,P1394,Chennai,South,Beauty,Foundation,45068.7,1,15,6665.96
14482,2024-06-05,C3912,P1921,Lucknow,North,Clothing,Men's Wear,130842.0,4,10,6607.11
14483,2024-06-29,C2186,P2872,Mumbai,West,Clothing,Shoes,120044.85,3,5,18629.53
14484,2024-11-02,C163,P3799,Delhi,North,Sports,Yoga Mat,37775.2,1,20,6868.87
14485,2024-12-21,C3879,P524,Pune,West,Electronics,Camera,35901.9,3,10,4003.9
14486,2023-10-14,C4597,P816,Bangalore,South,Kitchen,Cookware Set,61936.0,4,0,10861.3
14487,2025-01-03,C2066,P230,Surat,West,Furniture,Bed,54119.5,2,15,11378.3
14488,2024-02-08,C1509,P2639,Chandigarh,North,Kitchen,Refrigerator,108240.0,5,0,24320.48
14489,2024-03-03,C751,P1864,Hyderabad,South,Beauty,Lipstick,184990.6,4,15,17654.64
14490,2025-05-05,C4063,P1708,Thiruvananthapuram,South,Home Decor,Lamp,20244.0,1,0,5010.18
14491,2025-07-24,C1522,P166,Mumbai,West,Furniture,Bed,177508.8,4,10,37651.0
14492,2025-09-27,C4438,P1325,Hyderabad,South,Sports,Football,25617.0,1,0,5013.92
14493,2024-04-25,C2562,P3061,Lucknow,North,Furniture,Sofa,278347.5,5,10,45876.9
14494,2024-02-25,C1586,P2670,Guwahati,East,Kitchen,Refrigerator,164115.45,3,15,18208.24
14495,2025-04-17,C3553,P2188,Surat,West,Electronics,Mobile,32766.0,3,0,5368.42
14496,2024-12-11,C4599,P198,Kolkata,East,Furniture,Bed,137932.8,3,20,26664.84
14497,2025-04-25,C39,P2849,Ranchi,East,Clothing,Shoes,288900.0,5,20,67695.04
14498,2025-01-29,C1758,P2119,Kolkata,East,Kitchen,Mixer Grinder,92454.0,4,5,11781.54
14499,2025-06-15,C1575,P1223,Surat,West,Beauty,Face Cream,267065.75,5,15,14465.93
14500,2024-08-18,C2857,P1111,Chennai,South,Sports,Dumbbells,168564.0,4,0,31098.14
14501,2024-11-25,C1495,P1055,Bhubaneswar,East,Toys,Doll,65484.0,3,0,3895.12
14502,2024-06-16,C850,P3022,Ahmedabad,West,Furniture,Sofa,12596.8,2,20,2502.94
14503,2024-03-04,C2233,P667,Mumbai,West,Home Decor,Clock,114362.9,2,5,7027.29
14504,2024-12-15,C1348,P1488,Bhubaneswar,East,Electronics,Headphones,124940.8,2,20,8951.74
14505,2025-08-11,C369,P2949,Bhubaneswar,East,Electronics,Smartwatch,43318.0,1,0,6694.07
14506,2025-01-23,C795,P1230,Coimbatore,South,Books,Fiction,28876.0,4,0,5234.13
14507,2024-04-23,C2851,P2160,Mumbai,West,Electronics,Mobile,7452.75,3,5,1657.72
14508,2023-12-31,C750,P2881,Ahmedabad,West,Clothing,Shoes,31845.6,4,10,2450.87
14509,2024-06-19,C81,P68,Bhubaneswar,East,Clothing,Accessories,100716.0,3,0,16412.52
14510,2025-09-27,C2761,P3221,Bhubaneswar,East,Furniture,Table,70049.2,2,5,17488.16
14511,2025-02-18,C2817,P1585,Ahmedabad,West,Kitchen,Juicer,166182.3,3,10,28718.27
14512,2024-09-03,C4412,P1988,Amritsar,North,Clothing,Men's Wear,95488.0,4,0,18486.04
14513,2025-07-03,C2334,P1256,Surat,West,Books,Fiction,171689.8,4,15,26317.16
14514,2023-10-15,C10,P3818,Bangalore,South,Sports,Yoga Mat,14384.0,4,20,2803.41
14515,2023-10-18,C1926,P1503,Pune,West,Electronics,Headphones,43326.0,1,10,8066.39
14516,2024-06-03,C1501,P2040,Lucknow,North,Kitchen,Microwave,88210.8,2,10,18676.64
14517,2025-05-22,C3458,P78,Chennai,South,Toys,Action Figure,301772.0,4,0,15437.13
14518,2024-08-09,C3720,P2695,Goa,West,Groceries,Rice,69712.8,3,20,7430.39
14519,2025-04-17,C3541,P475,Delhi,North,Electronics,Camera,115785.0,2,10,23937.05
14520,2025-10-01,C1200,P3144,Patna,East,Groceries,Sugar,29157.0,1,0,1887.58
14521,2024-07-31,C4714,P3270,Bhubaneswar,East,Furniture,Table,7259.0,1,0,925.64
14522,2024-05-07,C2187,P792,Ahmedabad,West,Kitchen,Cookware Set,41542.4,4,20,9694.35
14523,2025-03-30,C4252,P1024,Bangalore,South,Toys,Doll,67075.0,1,0,4915.7
14524,2024-02-15,C4421,P742,Ahmedabad,West,Books,Comics,50751.8,4,15,4972.28
14525,2025-09-07,C1728,P2047,Hyderabad,South,Kitchen,Microwave,72156.0,3,0,8623.32
14526,2025-04-11,C263,P2750,Guwahati,East,Groceries,Rice,35020.8,3,20,6311.7
14527,2024-01-21,C54,P1002,Ahmedabad,West,Toys,Doll,34876.8,2,20,2317.16
14528,2024-02-22,C1817,P3386,Ranchi,East,Books,Textbook,44076.6,2,10,5989.51
14529,2025-04-08,C4281,P143,Lucknow,North,Toys,Action Figure,98009.6,4,20,15014.9
14530,2025-03-11,C480,P2470,Ahmedabad,West,Toys,Puzzle,262636.0,4,0,33936.98
14531,2023-12-13,C2572,P2831,Ranchi,East,Clothing,Shoes,161542.75,5,5,31954.32
14532,2024-04-14,C3490,P512,Ranchi,East,Electronics,Camera,233161.6,4,20,24178.72
14533,2025-04-18,C3952,P167,Ranchi,East,Furniture,Bed,248410.75,5,5,59977.87
14534,2025-01-26,C3345,P58,Jaipur,North,Clothing,Accessories,20613.6,3,20,2863.97
14535,2024-09-27,C4303,P3688,Bhubaneswar,East,Clothing,Women's Wear,4555.0,1,0,459.14
14536,2024-07-12,C793,P1705,Ranchi,East,Home Decor,Lamp,39330.4,1,20,9394.41
